Energy_eV,Cl,Hg,S
-4.085000000000105,0.0001710880095912483,0.001441570678995224,0.002411133055755569
-4.075000000000105,0.000276665322499019,0.0023311546949561623,0.0038990277930779247
-4.065000000000105,0.0004404575210635364,0.003711251590483142,0.006207341421702834
-4.055000000000105,0.000690347062918354,0.005816796201038257,0.009729019744416725
-4.045000000000106,0.001065234151424191,0.008975557799908052,0.01501228099359444
-4.035000000000106,0.0016182172641744101,0.013634938917408662,0.02280543882862992
-4.025000000000106,0.0024201524708938322,0.020391965802125125,0.034107063589563974
-4.015000000000106,0.0035633852155431537,0.03002473204852138,0.050218574078415595
-4.0050000000001065,0.005165316868583558,0.043522450014231606,0.07279450076629294
-3.9950000000001067,0.007371320802297615,0.06211002138283897,0.10388358186795807
-3.985000000000107,0.010356375879824796,0.08726180078123065,0.14595178400481285
-3.975000000000107,0.014324664055169,0.12069820519698628,0.2018766312059447
-3.9650000000001073,0.019506315097176798,0.16435828534397964,0.27490132849843296
-3.9550000000001075,0.026150510645618057,0.22034162111968217,0.36853757778337437
-3.9450000000001078,0.03451431520575094,0.2908142126679723,0.48640817371230577
-3.935000000000108,0.04484690709683015,0.37787561190798763,0.6320247713905003
-3.925000000000108,0.05736934369441804,0.48338842646341446,0.808502719150721
-3.9150000000001084,0.07225059283397008,0.6087763626352779,1.018223270561797
-3.9050000000001086,0.08958124562695916,0.754802732185673,1.2624631207231918
-3.895000000000109,0.10934701394930131,0.9213471447915567,1.5410209079592059
-3.885000000000109,0.13140470249921976,1.107203050976318,1.8518785894717686
-3.8750000000001092,0.1554637128767412,1.309921897309458,2.1909407794420934
-3.8650000000001095,0.18107617521925573,1.5257299765418466,2.5518956747620547
-3.8550000000001097,0.20763843086352685,1.7495409203690453,2.9262359500996595
-3.84500000000011,0.2344057780052732,1.9750799449023366,3.303466567592034
-3.83500000000011,0.2605211795478461,2.195125740165609,3.6715093548281814
-3.8250000000001103,0.2850571296922529,2.4018632338453907,4.01729302817646
-3.8150000000001105,0.3070682604127193,2.587326848251128,4.327494572658432
-3.8050000000001107,0.3256507618563268,2.7439011707165353,4.5893766500121895
-3.795000000000111,0.34000352358732944,2.8648361236469184,4.791649258447681
-3.785000000000111,0.3494852791229866,2.944728458652576,4.925275066891438
-3.7750000000001114,0.35366208957319933,2.9799218488405534,4.984138598530161
-3.7650000000001116,0.3523402719492355,2.9687843391632502,4.965510286427303
-3.755000000000112,0.34558129255375014,2.91183383601665,4.8702563631255185
-3.745000000000112,0.33369703122238525,2.8116982030049247,4.702772116007046
-3.7350000000001122,0.3172259261840334,2.6729142576548854,4.470645691028281
-3.7250000000001124,0.29689254372605467,2.5015871053366188,4.184088297281461
-3.7150000000001127,0.2735548052091988,2.3049454720229345,3.855190456934933
-3.705000000000113,0.24814422731458208,2.090838161741346,3.497079773273368
-3.695000000000113,0.22160496288409107,1.8672203987432214,3.1230617657194237
-3.6850000000001133,0.19483715162740942,1.6416764690900258,2.7458213945363603
-3.6750000000001135,0.16864919060154718,1.4210174951423482,2.376750212642046
-3.6650000000001137,0.14372218644419185,1.2109818143121505,2.0254450705904627
-3.655000000000114,0.12058827737136668,1.016052164868622,1.699402097852739
-3.645000000000114,0.09962294507302251,0.8393906622080939,1.4039075594213797
-3.6350000000001144,0.08105007891575326,0.6828810979718715,1.1421080165433486
-3.6250000000001146,0.06495755462192451,0.5472596532267416,0.9152280807103396
-3.615000000000115,0.05132052188992486,0.43231031862206754,0.7228960006654241
-3.605000000000115,0.04002946147660717,0.33710017079624177,0.5635353851809425
-3.595000000000115,0.03092031003323985,0.2602316451113105,0.43478467377592855
-3.5850000000001154,0.023804453917622405,0.20009317621425698,0.3339130347456557
