Energy_eV,Cl,S,Zn
-5.165000000000082,0.06471770178449529,4.271965730874952,4.819412021473734
-5.155000000000082,0.061853596742854754,4.082018009427873,4.604938860826454
-5.145000000000082,0.05823692273720658,3.8428365651056544,4.335002769231764
-5.135000000000082,0.05400452164678914,3.563283302994769,4.019575695640783
-5.125000000000083,0.04931716896094038,3.253861346373115,3.6704884759195666
-5.115000000000083,0.04434670793274694,2.9258446599585164,3.30044690257967
-5.105000000000083,0.03926382674126312,2.5904568423490626,2.922103776507204
-5.095000000000083,0.03422739007129922,2.2581574066153616,2.547252630912594
-5.0850000000000835,0.029376014380344272,1.9380795723957995,2.1861926966057355
-5.075000000000084,0.024822294581178357,1.6376453626220464,1.8472941242308691
-5.065000000000084,0.02064979068449635,1.3623643579803422,1.536770563569476
-5.055000000000084,0.016912606360311482,1.1158044556272142,1.2586459017373364
-5.045000000000084,0.013637169771768334,0.8997085421633351,1.014885689811987
-5.0350000000000845,0.01082568075880682,0.7142214738016484,0.8056530625333227
-5.025000000000085,0.00846062429971846,0.5581876171466036,0.6296442947481936
-5.015000000000085,0.006509762428397347,0.42948007399392957,0.4844601261580998
-5.005000000000085,0.004931090153397712,0.3253275936309159,0.3669744955546533
-4.995000000000085,0.003677354622967454,0.2426127017297188,0.27367081818951394
-4.985000000000086,0.0026998687036869583,0.1781232929989735,0.2009257764401514
-4.975000000000086,0.0019514804346737447,0.12874853910364006,0.14523030137740206
-4.965000000000086,0.0013886733200101568,0.0916174559957951,0.10334587570109166
-4.955000000000086,0.0009728597912803321,0.06418424125314778,0.07240079383228429
-4.945000000000086,0.0006709878375383308,0.04426829758872793,0.049935308107794035
-4.935000000000087,0.00045560999843652426,0.03005878553849277,0.03390676378660246
-4.925000000000087,0.00030456923328753337,0.02009389930787715,0.0226662216340722
-4.915000000000087,0.00020044396614389882,0.013224254077387426,0.01491715811792803
-4.905000000000087,0.000129871575847168,0.008568253589338742,0.00966511930609544
-4.8950000000000875,8.284177447314577e-05,0.005465471035588371,0.006165133771818426
-4.885000000000088,5.202341193193361e-05,0.0034322351761677077,0.0038716130494868585
-4.875000000000088,3.216343499682813e-05,0.0021219768031736815,0.0023936218401253155
-4.865000000000088,1.957673081143339e-05,0.0012915712753485665,0.001456911879141502
-4.855000000000088,1.173091977637796e-05,0.0007739453122498309,0.0008730219853233134
-4.845000000000089,6.920510162637969e-06,0.000456579407820248,0.0005150284583537955
-4.835000000000089,4.019372959002678e-06,0.0002651774050923503,0.00029912411243950514
-4.825000000000089,2.298225565616466e-06,0.00015162501672497642,0.00017103530571500192
-4.815000000000089,1.293722542840341e-06,8.535311120151407e-05,9.627959674986668e-05
-4.805000000000089,7.16974630754079e-07,4.730227183698644e-05,5.335767605399532e-05
-4.79500000000009,3.9118354781126533e-07,2.5808263955631418e-05,2.9112110986562566e-05
-4.78500000000009,2.101219982317614e-07,1.3862760906617945e-05,1.5637403382978455e-05
-4.77500000000009,1.1111600332784872e-07,7.330858263888268e-06,8.269318686739607e-06
-4.76500000000009,5.784899930569154e-08,3.816577288070525e-06,4.3051567430946375e-06
-4.7550000000000905,2.9650309987423808e-08,1.9561738499355313e-06,2.206593606005825e-06
-4.745000000000091,1.4961556409689967e-08,9.870859837951032e-07,1.1134478770823417e-06
-4.735000000000091,7.432560607142411e-09,4.903618446008041e-07,5.531355564110109e-07
-4.725000000000091,3.6350826761978657e-09,2.398239234923476e-07,2.705250027547551e-07
-4.715000000000091,1.7502668818854864e-09,1.1547354164038074e-07,1.302558965571174e-07
-4.7050000000000916,8.296757686332244e-10,5.4737709094197475e-08,6.174496141937311e-08
-4.695000000000092,3.871922769555713e-10,2.554494059108745e-08,2.8815078258792615e-08
-4.685000000000092,1.7789310467855668e-10,1.1736465474779964e-08,1.3238910066415097e-08
-4.675000000000092,8.046475475743096e-11,5.308647672743991e-09,5.988234640552896e-09
-4.665000000000092,3.583161787566235e-11,2.3639845224156017e-09,2.6666101951989877e-09
-4.655000000000093,1.5708737867165106e-11,1.036381145656226e-09,1.1690535631319345e-09
-4.645000000000093,6.780009713735347e-12,4.4730991720047694e-10,5.045723329869435e-10
-4.635000000000093,2.8809351886706493e-12,1.9006917911844174e-10,2.1440090069301965e-10
-4.625000000000093,1.2051769285039784e-12,7.951133034651804e-11,8.968997983081881e-11
-4.6150000000000935,4.963434312566322e-13,3.27461682966059e-11,3.693817172042521e-11
-4.605000000000094,2.012462965563374e-13,1.3277188094176644e-11,1.497686841846196e-11
-4.595000000000094,8.033183064609097e-14,5.299878028509239e-12,5.978342349589364e-12
-4.585000000000094,3.1569054855701504e-14,2.0827626964914305e-12,2.3493877341328133e-12
-4.575000000000094,1.2213767378543003e-14,8.058010984468876e-13,9.089557922421956e-13
-4.5650000000000945,4.652130162728433e-15,3.069234478650895e-13,3.46214278250089e-13
-4.555000000000095,1.7444889357937478e-15,1.1509234269195644e-13,1.2982589839379892e-13
-4.545000000000095,6.440190737840484e-16,4.248904215972307e-14,4.792828038127645e-14
-4.535000000000095,2.340687249057004e-16,1.544264188070597e-14,1.74195329493147e-14
-4.525000000000095,8.375335197517469e-17,5.525612280677017e-15,6.232973990587089e-15
-4.515000000000096,2.950360969968402e-17,1.946495325096942e-15,2.1956760839980774e-15
-4.505000000000096,1.023204071686689e-17,6.75057039606795e-16,7.614745219721313e-16
-4.495000000000096,3.493522252605485e-18,2.304845001014087e-16,2.5998999231077595e-16
-4.485000000000096,1.174299610591339e-18,7.74742048700466e-17,8.739207156917095e-17
-4.4750000000000965,3.886050754954909e-19,2.5638149719999288e-17,2.892021956197651e-17
-4.465000000000097,1.2660538228519367e-19,8.352767246405166e-18,9.422047431437266e-18
-4.455000000000097,4.060785204292089e-20,2.6790957095877305e-18,3.0220603668753588e-18
-4.445000000000097,1.282277482466139e-20,8.45980254790371e-19,9.54278486584758e-19
-4.435000000000097,3.986283320340997e-21,2.629943226112711e-19,2.966615624191563e-19
-4.4250000000000975,1.2200242348740346e-21,8.049087870467369e-20,9.079492515248668e-20
-4.415000000000098,3.67606262770785e-22,2.4252756840372657e-20,2.7357475499087004e-20
-4.405000000000098,1.0904644063106998e-22,7.194319239828945e-21,8.115300608159908e-21
-4.395000000000098,3.184595197515627e-23,2.1010309339730653e-21,2.369994581535945e-21
-4.385000000000098,9.156112622988666e-24,6.040728777977143e-22,6.814033168593801e-22
-4.375000000000099,2.5916846999290572e-24,1.7098593032808627e-22,1.928747082415123e-22
-4.365000000000099,7.222164105612482e-25,4.7648097340469845e-23,5.374777243468157e-23
-4.355000000000099,1.9813750446775143e-25,1.30720860972136e-23,1.4745510272513082e-23
-4.345000000000099,5.351557225550423e-26,3.53068022101523e-24,3.982660539470904e-24
