MO_Energy_eV,Cl-Hg,Cl-Se,Hg-Se
-8.184798373527379,0.03573444995236906,-0.002252552390490922,-0.08681098102338307
-8.179855210199403,0.033077346242665596,-0.00222748043507334,-0.09011390688862572
-8.17481726787945,0.03257635215251145,-0.0020386496371295054,-0.09177262019646945
-8.17236649032496,0.03153503017091616,-0.002043456750386283,-0.09106576460684672
-8.171145799010961,0.03120118790848309,-0.0020584824563404693,-0.09141148680732858
-8.165038878413979,0.03816021284377975,-0.002071942614827214,-0.07365690736310199
-8.162753307463097,0.030425023606496883,-0.00204896760346553,-0.0946390150449793
-8.15905235458194,0.03365962651352361,-0.002125940382447828,-0.0859093819112187
-8.150079033402701,0.02669604189614744,-0.0018944016691915715,-0.10047037366136424
-8.145723154557007,0.029692052665469152,-0.0019031711449638373,-0.09469260968662409
-8.141916441721069,0.03438482504253514,-0.002112095117708746,-0.08273172421207894
-8.134983084403661,0.03623916881895881,-0.0022146035953261685,-0.08110466758154788
-8.131541798680441,0.03286361965885636,-0.002001484821223182,-0.09576564738103567
-8.12773912221319,0.0416863157610053,-0.0025342092122750755,-0.07835679974767863
-8.124453810207559,0.03214767067685598,-0.002208861646496111,-0.10016920858056982
-8.117017019130204,0.042083786305286995,-0.0024497891924302813,-0.08769425469273989
-8.107463847691434,0.040986906796974476,-0.0026378030186732415,-0.09476547068322701
-8.096150618476758,0.03963952854681417,-0.0026455574957995444,-0.09443473568745582
-8.093623612423057,0.040521231857985264,-0.002594855780773939,-0.09377728897016274
-8.08718401673059,0.04592456596661772,-0.002840013660552686,-0.08545892700223075
-8.07834333888546,0.04645672453973034,-0.0028125447824358246,-0.08783681196809094
-8.075489297490835,0.044842412990977354,-0.002838394817982877,-0.08269081510886632
-8.066591039635233,0.051951527126889795,-0.003189051796598544,-0.058293062496012994
-8.06143404147451,0.049945993947015405,-0.0030936316713051433,-0.06735163299527815
-8.052171259515953,0.04640204340804309,-0.0030220158540898256,-0.08190166695113381
-8.050449267119442,0.045615419083355584,-0.003025956394095672,-0.08269375906195317
-8.026702066707822,0.020737699163900142,-0.001842785640558692,-0.13307330055052832
-8.02016797347865,0.024663014606751833,-0.002101315966312534,-0.12814361927648757
-8.016261186393384,0.02837803132278658,-0.0022595174953147583,-0.12387418407094203
-8.01425995371886,0.027549875210610763,-0.0021422984382811613,-0.12118513438628398
-8.010470508761943,0.028139638728194864,-0.002221813389116737,-0.12611215005322174
-8.001988526782554,0.030958371697138356,-0.0023074801786720106,-0.12361207768039288
-7.999456811564797,0.026995484390886153,-0.002283918201344951,-0.12499860431585379
-7.996536357951866,0.02423623254495576,-0.002042648076339002,-0.13065147666284377
-7.991876007044559,0.02710665117466752,-0.002312176973960921,-0.1282296217525121
-7.990388133324733,0.02426972895868885,-0.0020859606070372893,-0.13236668948578387
-7.981847346183799,0.03271416408294468,-0.002624021364518534,-0.11946926943727418
-7.978126251787059,0.02968042166233619,-0.002289329185849564,-0.12650089009823565
-7.963848448297329,0.023246302216192925,-0.0020608425958900884,-0.14016831382353764
-7.9585272960705415,0.025687659069289357,-0.0022119514066795782,-0.13843439449334974
-7.953417664763472,0.024613406423400673,-0.001985100745164953,-0.13456126483249886
-7.945937663866364,0.02393808246861797,-0.0019827297142081465,-0.1368101241144711
