Energy_eV,Cl,Hg,Se
-7.285000000000037,117.88096775152678,154.1731291580687,221.40360304858592
-7.275000000000037,115.39398841178976,151.64698529122742,219.52232132655587
-7.265000000000037,113.08566087337738,149.2843464487405,217.7999616530054
-7.255000000000037,110.97491875523356,147.11227772330946,216.27225536380166
-7.245000000000037,109.07340888737951,145.15026763808763,214.96581433814316
-7.235000000000038,107.3854119205892,143.4097207642157,213.89722073331495
-7.225000000000038,105.90817081146278,141.89395603308225,213.07284951426914
-7.215000000000038,104.63262130460456,140.59873146961272,212.48946822402314
-7.205000000000038,103.54447852266355,139.51325904153782,212.13556766348887
-7.1950000000000385,102.62559489187178,138.62161682711223,211.9932875634455
-7.185000000000039,101.85547331158735,137.9044189067588,212.0407272069759
-7.175000000000039,101.21280115029711,137.340573966851,212.25438415340037
-7.165000000000039,100.67686865310696,136.90895632061907,212.61145201818476
-7.155000000000039,100.2287502702894,136.58982887647997,213.09173216932157
-7.1450000000000395,99.85215702709398,136.36589362432449,213.6789697833155
-7.13500000000004,99.5339077605312,136.22289536587095,214.36150261091208
-7.12500000000004,99.26401081765827,136.14976062727953,215.13219861815722
