Energy_eV,Cd,Cl,S
-6.975000000000043,40.911884138526304,125.24462360458116,378.0308786044735
-6.965000000000043,40.9846720612671,123.75510806074556,378.4340993596767
-6.955000000000044,41.048497345998896,122.28021409016013,378.80205821865627
-6.945000000000044,41.10421147663145,120.82733207108261,379.14697394609396
-6.935000000000044,41.15279062210601,119.40345492607888,379.4800893926725
-6.925000000000044,41.19531476339375,118.01519545198029,379.81145289809047
-6.9150000000000444,41.23296042640465,116.66884547849628,380.14991828206234
-6.905000000000045,41.267000575941495,115.37044748244334,380.5032956201064
-6.895000000000045,41.2988027467969,114.12584558592587,380.8785596699164
-6.885000000000045,41.32981601952757,112.94068525039503,381.28201645379363
-6.875000000000045,41.36153917055585,111.82033929216067,381.7193423915202
-6.8650000000000455,41.39546597985496,110.76975085696007,382.19544199288185
-6.855000000000046,41.43300860794438,109.79319959262557,382.71411358909467
-6.845000000000046,41.47540522572889,108.89401282889794,383.2775597797199
-6.835000000000046,41.523622668284005,108.07425644006997,383.88582132467224
-6.825000000000046,41.57826786248863,107.33444797651974,384.53624214732673
-6.815000000000047,41.63952250600619,106.67333616358322,385.22308331816447
-6.805000000000047,41.70711371448117,106.08778559298963,385.93739309480344
-6.795000000000047,41.78032931701349,105.572794092028,386.6672097512324
-6.785000000000047,41.85808078550578,105.12165453205967,387.3981288704677
-6.775000000000047,41.939010338206735,104.72625507576456,388.11421429824213
-6.765000000000048,42.02163258937342,104.377494665975,388.79918050018216
-6.755000000000048,42.10449619144047,104.06577636787767,389.4377317543389
-6.745000000000048,42.1863479757949,103.78153189544791,390.0169169275685
-6.735000000000048,42.2662815493148,103.5157273943958,390.52735140372556
-6.7250000000000485,42.343854169364924,103.26030352614751,390.9641708503184
-6.715000000000049,42.41915966147732,103.00851144350173,391.32761269951834
-6.705000000000049,42.492850539798056,102.75511900995326,391.6231657413842
-6.695000000000049,42.56610855064174,102.4964767778819,391.8612796759934
-6.685000000000049,42.64056875353041,102.23044881802095,392.05667777071073
-6.67500000000005,42.71820722832398,101.95622758892375,392.22736016222495
-6.66500000000005,42.80120596678979,101.67406306842066,392.39341724328915
-6.65500000000005,42.89181011407499,101.38494322328448,392.5757881922669
-6.64500000000005,42.99219236123675,101.09026500094919,392.7950974177742
-6.63500000000005,43.10433708742502,100.79153238693573,393.07068215622576
-6.625000000000051,43.22995315432086,100.49011121353169,393.41989047974045
-6.615000000000051,43.37041957614889,100.18706031347494,393.85768515459034
-6.605000000000051,43.52676324439176,99.88304661558024,394.3965410275712
-6.595000000000051,43.69966313932689,99.57833941310419,395.04657841211485
-6.5850000000000515,43.88947164688672,99.27286788251192,395.8158386397332
-6.575000000000052,44.09624125786935,98.96631744348126,396.7105859105248
-6.565000000000052,44.31974443005405,98.65823587673593,397.7355154749744
-6.555000000000052,44.55947589151394,98.34811993358716,398.8937633508753
-6.545000000000052,44.814630043185026,98.03545757347482,400.18664592081143
-6.5350000000000525,45.0840509985124,97.7197094106483,401.61310492780206
-6.525000000000053,45.36615855334063,97.40022429436559,403.16888840252113
-6.515000000000053,45.658859208679225,97.07609657058848,404.8455532263931
-6.505000000000053,45.95945639258808,96.7459845953251,406.62942218777005
-6.495000000000053,46.26457740738923,96.40791961180827,408.5006600158434
-6.485000000000054,46.57013569532931,96.05913957391382,410.4326432504888
-6.475000000000054,46.87134538121527,95.6959828471378,412.39178488191067
-6.465000000000054,47.16280068676399,95.31387162175507,414.33793666726854
-6.455000000000054,47.43862608386925,94.90740480929479,416.22543345131487
-6.4450000000000545,47.69269469742038,94.47056640244057,418.0047712353423
-6.435000000000055,47.9189035067555,93.99703960033695,419.62483293214547
-6.425000000000055,48.11148551402981,93.4806016246169,421.0355026242823
-6.415000000000055,48.26533243592292,92.9155613031271,422.19045047228354
-6.405000000000055,48.376297653714154,92.29719312185017,423.04983451897726
-6.3950000000000555,48.44144882565376,91.62211891354684,423.58265823114317
-6.385000000000056,48.45924298544193,90.88859225314883,423.7685459828278
-6.375000000000056,48.42960388225085,90.09665066275676,423.598751190845
-6.365000000000056,48.35389102993523,89.2481157148955,423.076287985268
-6.355000000000056,48.23476128240943,88.34643914602896,422.21516836598767
-6.345000000000057,48.07593532645342,87.39641174980068,421.03882173048845
-6.335000000000057,47.88189179141389,86.40376854889979,419.57786056833856
-6.325000000000057,47.65751935760959,85.37473619184337,417.8674238547345
