Energy_eV,Cl,Se,Zn
-8.02500000000002,135.84263950921087,163.36346739011125,194.0966346538425
-8.015000000000022,134.98642945175055,162.9332918069825,193.62874254711465
-8.00500000000002,134.08679639814247,162.49290945948064,193.17802428635278
-7.995000000000021,133.16054474475746,162.05300685623772,192.75037910624127
-7.985000000000022,132.22158053428151,161.62130076631865,192.34859842119968
-7.975000000000022,131.28130154817805,161.2032121895095,191.97326924550907
-7.965000000000022,130.3493752650057,160.80297326605162,191.6241460948777
-7.955000000000022,129.43476000913702,160.425002981979,191.301807566522
-7.9450000000000225,128.54679823529477,160.07535523635326,191.0093783735487
-7.935000000000023,127.69620497387808,159.76303326191703,190.75408715074775
-7.925000000000023,126.89578941134623,159.50097843913062,190.54844577202653
-7.915000000000023,126.16078165064403,159.30657763631146,190.4108754205488
-7.905000000000023,125.50868613506795,159.20158742698712,190.36566390455837
-7.8950000000000236,124.9586425972904,159.2114399941988,190.44221130994623
-7.885000000000024,124.53033811427235,159.36396695927408,190.67359919693925
-7.875000000000024,124.24257278929933,159.68764586173052,191.09459374404713
-7.865000000000024,124.11162985857575,160.20953187398737,191.73925736122533
-7.855000000000024,124.14963276208614,160.95307794451617,192.63838934434318
-7.845000000000025,124.36308279267946,161.9360651644226,193.81703906931114
-7.835000000000025,124.75175950125862,163.16885942085253,195.2923324769895
-7.825000000000025,125.30813284350006,164.65318075763872,197.07182442877695
-7.815000000000025,126.0173844480473,166.3815214605435,199.1525389444247
-7.8050000000000255,126.8580709658384,168.33728325449175,201.5207918343961
-7.795000000000026,127.80339244871813,170.49563041920882,204.15281309958115
-7.785000000000026,128.82296110505834,172.82498226630045,207.0161079875412
-7.775000000000026,129.88490841875193,175.28900338434104,210.07142414300455
-7.765000000000026,130.95812821465435,177.84890046446571,213.27513540278358
-7.7550000000000265,132.0144346212949,180.46580568544786,216.58181632919352
-7.745000000000027,133.0304193640533,183.1030215046126,219.94676912947043
-7.735000000000027,133.98882202511942,185.7279205351425,223.32827709476905
-7.725000000000027,134.87927674855703,188.3133345951901,226.68939430992714
-7.715000000000027,135.69836393207953,190.8383242420726,229.99913584034775
-7.705000000000028,136.44896858748376,193.28828762386655,233.23299961407707
-7.695000000000028,137.13902019530337,195.6544377322551,236.37282324247937
-7.685000000000028,137.77975392391073,197.93274240172474,239.40604812190787
-7.675000000000028,138.38368281049952,200.1224746575658,242.324521902328
-7.6650000000000285,138.96249940378272,202.22455675060843,245.12301272331536
-7.655000000000029,139.52513029958155,204.2398960162929,247.7976304631033
-7.645000000000029,140.076147566243,206.16790360549538,250.34435003981648
-7.635000000000029,140.61469968554653,208.00535971590045,252.75781053287636
-7.625000000000029,141.1340663032666,209.74574502651453,255.03052489778116
-7.6150000000000295,141.62187271288164,211.37910314829543,257.15258351108434
-7.60500000000003,142.06092958394632,212.89243957515987,259.1118769959358
-7.59500000000003,142.4305990487469,214.2706055132366,260.89480630574525
-7.58500000000003,142.70853696222798,215.4975660619508,262.487396907077
-7.57500000000003,142.87262818277253,216.55791614209042,263.87669391680674
-7.565000000000031,142.90291986003328,217.43848714352418,265.05228938576494
-7.555000000000031,142.7833670429351,218.1298833821137,266.0078229567315
-7.545000000000031,142.50323298463124,218.62779917346006,266.7423025403654
-7.535000000000031,142.05802884479525,218.93399223824298,267.2611107384463
-7.525000000000031,141.4499283256896,219.05682384301758,267.57659280528463
-7.515000000000032,140.6876459681341,219.0113166588386,267.7081597128612
-7.505000000000032,139.78581762279356,218.8187238602506,267.6818818925385
-7.495000000000032,138.76396330084606,218.50564386142668,267.5295920133997
-7.485000000000032,137.6451429536407,218.1027511719212,267.2875554476341
-7.4750000000000325,136.45443308761347,217.6432426310315,266.99480185541034
-7.465000000000033,135.21735634536176,217.16111786467937,266.69123793575875
-7.455000000000033,133.95838837890562,216.68942198367964,266.4156776604598
-7.445000000000033,132.699648519314,216.2585768045961,266.203930741446
-7.435000000000033,131.4598554929281,215.89491452126697,266.0870821146667
-7.425000000000034,130.25359961722302,215.6195059744691,266.09007545943905
-7.415000000000034,129.09095146194244,215.44734658477995,266.23068413710286
-7.405000000000034,127.97739671838762,215.38692963488276,266.51891665134434
-7.395000000000034,126.91406058404783,215.4402025845763,266.9568650761634
-7.385000000000034,125.89816457176838,215.6028714263924,267.5389686806367
-7.375000000000035,124.92364598635062,215.8649944369106,268.2526358516682
-7.365000000000035,123.98186634615837,216.21179287471733,269.0791490525547
-7.355000000000035,123.0623398254929,216.62460360463103,269.9947719041764
-7.345000000000035,122.1534253853059,217.08190683103345,270.9719842305934
-7.3350000000000355,121.24294463234136,217.56037869678332,271.98078737028663
-7.325000000000036,120.31870869743952,218.03593937267686,272.9900434633824
-7.315000000000036,119.36895809796647,218.4847873394102,273.9688328037467
-7.305000000000036,118.3827361413511,218.88442471808258,274.88782669136043
-7.295000000000036,117.35022597475955,219.214682663165,275.72067487519917
-7.285000000000037,116.26308205521418,219.45874799031893,276.44539455363883
-7.275000000000037,115.11477834142744,219.60417311464198,277.0457232818852
-7.265000000000037,113.90097939009095,219.64382465681564,277.51236579523345
-7.255000000000037,112.61991989030844,219.5766977657013,277.84403227516736
-7.245000000000037,111.27275723922598,219.40850064159116,278.0481419459777
-7.235000000000038,109.86384517287485,219.1519040592752,278.1410595796348
-7.225000000000038,108.40086831754326,218.82635920126123,278.14774949837215
-7.215000000000038,106.89478053646216,218.45741594809573,278.100773849399
-7.205000000000038,105.35950482325883,218.07552108570903,278.03862611140187
-7.1950000000000385,103.81137768606739,217.7143358623823,278.003468922354
-7.185000000000039,102.26835285847554,217.40867603832112,278.03842566371026
-7.175000000000039,100.74901270374848,217.19223456169578,278.18464446832377
-7.165000000000039,99.27146526086892,217.09528724956843,278.47839903305464
-7.155000000000039,97.8522254414653,217.14259770296454,278.94850377321825
-7.1450000000000395,96.50518680365583,217.3517253901152,279.6142976173963
-7.13500000000004,95.24078408138718,217.7319012925318,280.48439330155554
-7.12500000000004,94.06542705306853,218.2835741299226,281.55630525585644
-7.11500000000004,92.98125633779227,218.9986558562603,282.81697119973927
-7.10500000000004,91.9862357971276,219.86141859282463,284.24408451254664
-7.095000000000041,91.07455958778955,220.8499271153019,285.80806999619546
-7.085000000000041,90.23731955741242,221.93784027757852,287.47447571134944
-7.075000000000041,89.4633546283949,223.09638701309018,289.2065247000419
-7.065000000000041,88.74019058449488,224.29631969186934,290.9675740919744
-7.0550000000000415,88.05497703362137,225.5096678174811,292.7232620155297
-7.045000000000042,87.3953373896627,226.7111535316001,294.44317785033525
-7.035000000000042,86.75006530523744,227.87918049662323,296.1019594406442
-7.025000000000042,86.10962407944096,228.9963621637218,297.6797922156328
-7.015000000000042,85.46643084448702,230.0496074112625,299.1623509860899
-7.0050000000000425,84.81493166050069,231.02982556933352,300.54027876343173
-6.995000000000043,84.15149440652219,231.931345187146,301.80833403341364
-6.985000000000043,83.4741616822114,232.7511596331911,302.96435677291277
-6.975000000000043,82.78231479267286,233.48811746713386,304.00820453271035
-6.965000000000043,82.07630205027553,234.14216753121823,304.9407951510217
-6.955000000000044,81.35708058086348,234.71374989413,305.7633652195594
-6.945000000000044,80.62591164096018,235.20339683450095,306.47701704108067
-6.935000000000044,79.88413664455088,235.61157611777242,307.0825855670753
-6.925000000000044,79.13304643982741,235.9387753136666,307.58081487712485
-6.9150000000000444,78.37384174049159,236.18579432400048,307.9727952842635
-6.905000000000045,77.60766978622294,236.35418699295124,308.2605809566482
-6.895000000000045,76.83571278781076,236.4467745398224,308.447887255461
-6.885000000000045,76.05929855324095,236.46814564055077,308.5407590157721
-6.875000000000045,75.28000334270855,236.4250611527146,308.5481065513407
-6.8650000000000455,74.49972123905626,236.32669515606415,308.4820243682242
-6.855000000000046,73.72068226019988,236.18466610756758,308.35783580506427
-6.845000000000046,72.94541165330402,236.01283915918975,308.19384097565455
-6.835000000000046,72.1766335425187,235.82690894943414,308.01078046828513
-6.825000000000046,71.41713156074802,235.64379725795175,307.83105818774754
-6.815000000000047,70.66958576168908,235.48091828546285,307.6777893023989
-6.805000000000047,69.93640800796403,235.35537381970244,307.57375094664496
-6.795000000000047,69.21959691509272,235.28314077214665,307.54031376370745
-6.785000000000047,68.5206288121809,235.27830593291753,307.5964233914148
-6.775000000000047,67.8403942176797,235.35239015478993,307.75768616394623
-6.765000000000048,67.17918157595254,235.51379014825136,308.03559703876977
-6.755000000000048,66.53670306896709,235.76735410945025,308.43693421231484
-6.745000000000048,65.91215252839656,236.114099966121,308.96333689142625
-6.735000000000048,65.30428357780166,236.5510829440782,309.61108101145953
-6.7250000000000485,64.71149716663655,237.07142142880141,310.37107083047124
-6.715000000000049,64.13193095714205,237.66449416254903,311.22906888556685
-6.705000000000049,63.563547422405094,238.31632425174095,312.16618839872825
-6.695000000000049,63.004221635372375,239.01016292908372,313.1596667463134
