Energy_eV,Cl,Hg,S
-5.765000000000069,90.58720012601844,132.45099870770295,235.0094666964951
-5.755000000000069,90.1903115844613,131.8158248060471,234.43155018262345
-5.745000000000069,89.74053365015565,131.13524473269464,233.8090023622887
-5.73500000000007,89.23477419667745,130.41326501091768,233.1597814389395
-5.72500000000007,88.66957994174031,129.65259453039437,232.49889057922744
-5.71500000000007,88.04193918069885,128.8552654751561,231.8385466669411
-5.70500000000007,87.35006669787799,128.02330162253287,231.1885594076779
-5.6950000000000705,86.59406945191583,127.15932634294931,230.5568053348385
-5.685000000000071,85.7764079869799,126.26701590438688,229.94968276943598
-5.675000000000071,84.90209670255264,125.35133127908483,229.37245528763032
-5.665000000000071,83.97862192382601,124.41849905058521,228.82942808307422
-5.655000000000071,83.0155946487553,123.47575293327665,228.3239461355392
-5.6450000000000715,82.02418904452345,122.53088491369755,227.8582462610573
-5.635000000000072,81.01644305353373,121.59168284505532,227.4332283601321
-5.625000000000072,80.00451029558127,120.66534508405779,227.0482282343097
-5.615000000000072,78.99995150364383,119.75796075026956,226.70087253196084
-5.605000000000072,78.01314009932483,118.87412766187495,226.38707710618547
-5.595000000000073,77.05283339881551,118.01675281266412,226.10121835271303
-5.585000000000073,76.12593294005953,117.18704799612343,225.83647038164162
-5.575000000000073,75.23742959104813,116.3847019981793,225.58526728747705
-5.565000000000073,74.39050597136746,115.60818612941063,225.33982632656574
-5.555000000000073,73.58675350332855,114.8551355043177,225.09265892158305
