MO_Energy_eV,Cl-Se,Cl-Zn,Se-Zn
-6.886639306465742,0.0047070246539553445,0.0030342073917131278,0.017674294945905878
-6.881561198896194,0.004307310936784226,-0.0036842001150937005,0.017361408549817863
-6.871915166238139,0.006502366122993769,-0.0012945222176461116,0.032728421706029145
-6.862765347038573,0.004032317166115307,-0.00801911850637337,0.02769575480098569
-6.859523315176549,0.0036991369762235625,-0.005393681830774608,0.02210250714588834
-6.847222136597751,0.0037217732549072358,-0.0024376431641406067,0.0192183207520453
-6.840973817857699,0.005584469566975612,-0.005260803587414116,0.02907223564392512
-6.829371031742427,0.003998612514702407,-0.0009393547591695035,0.02637526825570039
-6.820065138169592,0.005419986431833106,-0.004813052787562955,0.03334674003671383
-6.816009981451493,0.004184633988798228,0.0010381239324428035,0.02647379084883668
-6.794120797732412,0.005502082517807959,-0.005331422588196733,0.03202325428990299
-6.786475376480342,0.005385913826806269,-0.004063936848768663,0.026836848151170628
-6.773116952150102,0.004024102003145582,-0.003542709723013002,0.0385465738530134
-6.771131458360765,0.005795016972948869,-0.006830049527185454,0.03946284155736906
-6.764927526590646,0.003707706060419935,0.000508572934103263,0.03013152933181663
-6.756478115389628,0.002870576400826573,0.0020332988156259793,0.033795972930260355
-6.74864700002404,0.003127332096004266,0.003919877602488669,0.02631533689764494
-6.74207127665976,0.004477995083910104,0.0033397082841385623,0.025000263595728885
-6.733845758773468,0.0024907548160049064,0.007999045974234762,0.030610118616465655
-6.7309609371728625,0.002517359012434939,0.00507249680549288,0.020820438640395057
-6.7276948736023705,0.005003010903923287,-0.005254388857888169,0.03171008423821256
-6.724426594153511,0.0035249546243682115,0.0016998090240314568,0.023946087989839434
-6.711508263623265,0.004092425745136305,-0.0001772183964635075,0.023305935329992068
-6.707894470340295,0.004026693120214611,0.0023180172980974936,0.0222366911321185
-6.700855571448188,0.004027252946722379,-0.00013478969976072786,0.025412823045897273
-6.696835192201009,0.004151940995844447,0.002887534364477451,0.01884671472886905
-6.694381018614405,0.003425580791486152,0.002499719278148803,0.020945329274534855
-6.6914471991136795,0.003703254903041495,0.01041780232499987,0.019787880589908897
-6.689557917381968,0.0034680102373132065,0.00472295722114192,0.023948059626712728
-6.682537866295813,0.004411874065801494,-0.004313847351313814,0.027399096010524104
-6.681751550212181,0.0051394295455925625,-0.004697785039292711,0.023902371671751705
-6.679918472335704,0.004297420688729092,0.000769273176796509,0.01796470492888657
-6.674041678371415,0.0040254274155565786,-0.0005987032021839658,0.03262266313660291
-6.668572808170769,0.004055586679834874,-0.007086525020839554,0.033403130123091686
-6.664662060825047,0.003856402095878297,0.012373078735125963,0.011759303390431443
-6.660929052125333,0.0043379600980139234,-0.008661273783113118,0.027353839918475426
-6.655196183876178,0.003999574676729674,-0.00537147717355351,0.03297924971313018
-6.648315206385485,0.0037305423714897494,0.0002461560502998802,0.027200132733919052
-6.641240166568064,0.004274782966622297,-0.004412441474109747,0.03133720931815486
-6.633812978195833,0.004254745224248165,-0.005443258695628102,0.02723221315886084
-6.626466924985115,0.004787706642998734,-0.008731656201523235,0.03152787760116826
-6.622222441995155,0.0040120161051839095,-0.003317283272749182,0.027782308434764858
-6.61595669150052,0.006446042714474231,-0.0029529972180418465,0.010303741028571928
-6.60760874794062,0.004708963091882057,-0.006221121191934328,0.033934847572644256
-6.604355801248416,0.0051418576899382356,-0.0033724580486397923,0.03344723464755241
-6.5988584057324,0.003760704699672394,0.0029125431352645496,0.03263794576948407
-6.595266024627744,0.0045088738196672334,-0.003473225391263179,0.0374323011321171
-6.59193509343808,0.0034869986264851084,0.006731556180075999,0.03200299473894687
-6.58789799162383,0.004795047074721262,-0.004813718894073265,0.03045178972654129
-6.5854583714891195,0.003878749512193918,-0.003931401735964518,0.04142234536750662
-6.577080236541916,0.0036502874585483016,-0.0010740202184631742,0.039211015420170234
-6.571878511424587,0.00446503379571139,-0.0052609836054993385,0.031938839235755086
-6.565359569646491,0.003350961743571781,-0.0026070738278688504,0.03662643755640226
-6.556692562770756,0.004582341999423468,-0.0032667324216556974,0.02200620440034786
-6.553242733798675,0.004306756870269503,-0.0009007660453508252,0.03878042629608363
-6.548988386501122,0.004644500418525404,-0.0018846858692831165,0.027254155700244965
-6.537396267833564,0.0043426376265004105,-0.004331151568831081,0.018107620256818044
-6.53573574760087,0.003954942756368824,-0.0002129214646555132,0.02802487313281199
-6.531904553500028,0.004032777550630334,-0.002834254794391303,0.03430061833554114
-6.517184726053914,0.004918429804739364,-0.004869229913259655,0.0373383582208713
-6.514389961335852,0.0044534635785340535,-0.0023157953320603413,0.038850417633022265
-6.51150976741212,0.0039788652354022114,-0.002330091748301542,0.03780334021354799
-6.504362036034056,0.0038664885428717237,-0.005849850398681985,0.038409564869517215
-6.496796885078209,0.0037788161754497246,-0.0017669752246235678,0.03805909682351677
-6.4910909578882805,0.003771520095960942,-0.004008585494160795,0.03131832340183991
