MO_Energy_eV,Cl-S,Cl-Zn,S-Zn
-7.963393043522673,0.00023568511799939288,0.01539049541971373,0.05772360506146508
-7.961215053285662,-0.0016672136453056206,0.013521018885514992,0.06268632575684623
-7.957950410518765,-0.0008125242635551176,0.01324955452636422,0.055807872289471365
-7.952582180906994,0.0001352909717710512,0.014549885787672096,0.05492258937238695
-7.947123769805805,-0.0014430651870011248,0.016266190164190616,0.058175174058885226
-7.945943229025915,-0.0019338449964572781,0.017052639980615517,0.053239348793942695
-7.941465840253308,-0.0004959072776884934,0.01359275851817804,0.05906562675207753
-7.936151464264382,-0.0017384577616402677,0.010517173624644405,0.060185372494556785
-7.931015478065025,-0.001615161566536716,0.01392686316059707,0.05981031075036901
-7.926704812732361,-0.0006752009202422227,0.020422652276317118,0.0514870615378359
-7.924705837351211,-0.0011936397753281062,0.013664887035378818,0.05682033169912693
-7.9227335528047815,-0.0020266141501645305,0.015932076960789833,0.056999559831171324
-7.91727013088171,0.0002514481551481719,0.019470259097398697,0.05093106632936118
-7.913693027949942,-0.0011228145964122724,0.015452979085476659,0.056958156415507534
-7.9115989017106125,-0.0014707337481482986,0.014974721285166625,0.05427115805265028
-7.907738199907669,-0.0013650074391389996,0.02067930946802181,0.05201611745623256
-7.903493668826584,-0.0024268639466596123,0.012317138421669887,0.062096610954296645
-7.900561435063965,-0.0013421346116206405,0.016464456054435993,0.057261476724299834
-7.890266600768634,-0.0015978542538067414,0.013136290780090248,0.05799141856836464
-7.885649052255104,-0.004027064493198975,0.016531287692533855,0.05763444205513356
-7.884766327148849,-0.002165292227601442,0.018425217401660417,0.054203435638445215
-7.881491617789868,-0.000847980788219523,0.020743218727750607,0.05651703469315347
-7.875761133284107,-0.0015764747250606266,0.018600695048249884,0.04923061922831115
-7.871286724810948,-0.0033971225055139096,0.01865127494361835,0.0575678742224445
-7.869149615624356,-0.00233197289055657,0.013963923126629302,0.06013694532722893
-7.8654255584325865,-0.002337742490102216,0.013009267457253037,0.0641607762057379
-7.861260822324939,-0.0015365576766120004,0.01919502058356499,0.061264797238011086
-7.857357148829761,-0.002487147832984941,0.02286866574395624,0.05032922524995986
-7.856560310211762,-0.0010289690996917135,0.014967465094770718,0.060162423576612126
-7.8519889119266875,-0.001549209848890759,0.018808500669198407,0.054801936223749355
-7.851675172687835,-0.0035555050577262665,0.015664867886292032,0.06024446673043468
-7.84666427910278,-0.0036288241030414366,0.015530832831576307,0.05626260697343112
-7.837775746658575,-0.0036121888839105226,0.01441737591566855,0.06128361235583065
-7.835005791724407,-0.001890422062775755,0.013472221953143496,0.06139497360432786
-7.834003697394929,-0.002291318617330571,0.014137296051829052,0.06001221376430969
-7.832164462043327,-0.0028835793643935464,0.018881992526645724,0.058853976146349296
-7.827332078675285,-0.0031206446462693008,0.018789525308649063,0.05362479398589523
-7.823677372732875,-0.0025820046248388163,0.016366775894438874,0.05973449377372138
-7.819824750310222,-0.002717398730449684,0.016418077717502675,0.05701916579200527
-7.814604123705193,-0.000342198531250519,0.01457915457316226,0.06167019281051333
-7.81178372949156,-0.00276809321621451,0.019633983388615713,0.055806594728566854
-7.809395524159637,-0.0013802771911131946,0.016624964742106566,0.05639056633176057
-7.807648163922399,-0.0009524761426495203,0.02462767284702102,0.05196573661411175
-7.803211424525194,-0.002383139321785567,0.0201750434982648,0.052148754443851926
-7.802169191258509,-0.0021640800953787176,0.01999045292076954,0.05613008611522503
-7.799497459373086,-0.002614740365830437,0.015213947277549116,0.060826262715365495
-7.7954679547579095,-0.0017680023178655185,0.02190934415451421,0.048424836825159405
-7.7928888690557905,-0.002742748477854843,0.013211881464076725,0.06136172804444668
-7.789035048519478,-0.0028340805802285177,0.02321426132892808,0.05304767203695295
-7.785261023842827,-0.0038409121823711053,0.018302269591582068,0.053229793901402304
-7.782887341728392,-0.003683975142831511,0.019229015160212026,0.054807502410398806
-7.776796568051804,-0.00206330701588147,0.014860414662904114,0.06200798789412052
-7.774340124277767,-0.0021253232427614825,0.019670125396082254,0.05659406704592823
-7.771442547683161,-0.002471694424449539,0.013933478934294767,0.061701789903560914
-7.766800668900193,-0.0014848708323198733,0.016511570826164026,0.06032821189084515
-7.765131454185349,-0.002357745469800482,0.018710531319719444,0.05472402893875628
-7.763400388616559,-0.003727917877984528,0.0173955652459834,0.058305445215882906
-7.7577500948917235,-0.004171189416583181,0.015518329821865042,0.06296209872702561
-7.752305880043489,-0.0038517675003500625,0.019864791414152913,0.05555598291897608
-7.750815410016951,-0.003673756136119383,0.017933382854392683,0.05717960012417083
-7.7469769680594895,-0.003497342916117575,0.014543944243000519,0.0634172420479814
-7.739690580925055,-0.002529174976298485,0.013830381610799743,0.06256680981166214
-7.738050683153384,-0.002787882259955441,0.015870439501110757,0.06206527552519495
-7.732843408252568,-0.0032838172137882884,0.017724770902689087,0.0592066417172473
-7.729713977567201,-0.0019363279377002582,0.010228733137296036,0.07116381999712555
-7.72789295616888,-0.002606298616805121,0.015857927704331067,0.06106038223054522
-7.726798509660217,-0.0029885041586186732,0.01410488427466674,0.06387460079757903
-7.721611882180931,-0.004568876521930602,0.011319903978607842,0.0721030734397807
-7.718831737865444,-0.003042483798540234,0.015421385977037126,0.062252975995226764
-7.715831009024242,-0.0014887634895391836,0.013392335705655123,0.06577308088066194
-7.71403714567689,-0.004005890360408569,0.013223977549563932,0.07083766956395957
-7.7119646363355985,-0.003641275135504152,0.013692163953789582,0.06969512112900526
-7.703336848604547,-0.005403249216885637,0.015098058275165317,0.06551657416466597
-7.703041770125113,-0.0043314600928867145,0.01012773997495071,0.07369070808306001
-7.698429334806122,-0.0055107735608447925,0.012628554379822224,0.06656756218639907
-7.6971651011681255,-0.0019087161248183859,0.014424380096327198,0.06370100510801487
-7.692350068929136,-0.004470894341547235,0.012235290577809019,0.06707410367682046
-7.69058333196436,-0.0026807227082238506,0.014572204332884784,0.06372591913375766
