MO_Energy_eV,Cl-Hg,Cl-S,Hg-S
-6.907736109739175,0.025109583931194605,0.0025034229148726468,0.11808613401588479
-6.902366016045351,0.023959071164411174,0.0028508381122587683,0.10647529366053417
-6.898441482501291,0.022554958474967315,0.0019154788729908515,0.06843873069201045
-6.886315787008769,0.023261181292406244,0.002064333193653763,0.10013861596151705
-6.8753019875729295,0.02328307606093093,0.0009340109845143183,0.0410963995773093
-6.860746749520255,0.021737158424884502,0.0008130541411206705,-0.0002960152356095187
-6.8445782399860295,0.017788570557931312,0.0006816312867032918,-0.006458138159529221
-6.808583158904874,0.031056082973586287,0.0011328869520884502,0.08635303307218874
-6.802309807707909,0.030812918380015764,0.0010066290569718912,0.08057610274888284
-6.794552813032963,0.03312317121732234,0.0008379420747534187,0.08306423891991838
-6.784815700436908,0.032924268721385805,0.0012821612977997427,0.08164187333711381
-6.762314536923076,0.02686350393887842,0.0026484867996497555,0.030346508449570028
-6.74629848513643,0.024800698823214763,0.0015939849728442285,0.005655493393988976
-6.722281674870344,0.02390336986372925,0.006936227298563084,0.08047829931482486
-6.714741904085819,0.026049224275906186,0.00516193283498296,0.041965523744124954
-6.708712999196638,0.025372994417276685,0.005198429844363093,0.07388875499501876
-6.682780205324264,0.026151349961850645,0.004128980389580009,0.01743036940341013
-6.66262333122661,0.015342940529061537,0.004789453686036153,0.10985753016192945
-6.657238931920579,0.015407588403933256,0.0050357832735287355,0.10988895435471847
-6.647239793452975,0.014541072854676157,0.004697187135492194,0.11230907326859974
-6.63553109082101,0.01412709815455659,0.003678895105318364,0.0972747874347186
-6.56473948410503,0.028882725247368887,0.002712712085329449,0.08495624437963048
-6.554886190871283,0.029163420669892134,0.002561280605449011,0.07831672807177723
-6.551577326883613,0.029471641851487186,0.002443682865693921,0.08653565459362383
-6.537436711870794,0.028562404445397212,0.0028972460927796763,0.08183275010070526
-6.516054904016434,0.021279588792459437,0.0011796895017143487,0.049342204633435714
-6.499462069547728,0.025169356435981418,0.000543401133320155,0.08081037124124132
-6.4960691121283745,0.019993002326362443,0.0008649974805768922,0.05250920702659579
-6.481168899088974,0.034036483677203876,0.0021417076082305337,0.06314648430898473
-6.4726522216948,0.027651682236326722,0.0024105509893205448,0.07948810922374211
-6.46509294100395,0.031066618943125845,0.0027310956547724353,0.06035970578763556
-6.460050795702656,0.021085056937001013,0.0031820944264094957,0.07806733425545036
-6.451563025815068,0.027284004999110018,0.0028518034950508826,0.08029534080386097
-6.447740556573365,0.025182280682871983,0.0027163103739678823,0.07199514446436575
-6.439577378264989,0.028879300155851776,0.003923390745559492,0.07501628064666618
-6.431733766856052,0.02331031877179375,0.002795027319229672,0.08784217499737729
-6.42856187635681,0.027068784583259023,0.003014340584053652,0.08212675101632559
-6.421409732221104,0.023882319374790156,0.0018083711658790774,0.07457570888783986
-6.414270464601751,0.03455727302354968,0.0021972890672021916,0.051109071922159195
-6.408581506049305,0.02679821004624881,0.0030906246576058944,0.07565133026655714
-6.407052288888146,0.031905160985025174,0.0028960965236183678,0.06302968436455894
-6.397994639509096,0.031397023193162885,0.0032840077111724792,0.05772864445156812
-6.393635139004825,0.02616166723452604,0.0017441356833565898,0.06026766666863922
-6.390244639135577,0.027795030585951695,0.002217578766091071,0.07515833228268198
-6.382791979378238,0.02176816674484647,0.0019789473509001965,0.039471712530558506
-6.37196972854404,0.025685034558728045,0.0021834859797016755,0.052063419582701095
-6.36569907432598,0.020971584318922657,0.0015722934340874635,0.048320436165022296
-6.3608625458511625,0.02043913173296298,0.001996312120963147,0.07359070455615122
-6.35802976651144,0.025573248374779173,0.002748927637285766,0.06592130894881183
-6.351833885719744,0.024437583640252863,0.002638187443257441,0.06302087508653734
-6.343289266968914,0.019648131387888734,0.0024342003039265034,0.041825524860212696
-6.335450357818461,0.0209224015109561,0.0019518931565943908,0.07601319377753424
-6.329189549714639,0.015366344051018865,0.0008320501922956518,0.05954941979219295
-6.3224956461408075,0.019986635778564285,0.0031203506343359237,0.0551754188221965
-6.314839790486814,0.01950917518168892,0.003048575883589413,0.08632182474966846
-6.311872493506422,0.02019059926787762,0.002779696310010956,0.06581018945468221
-6.310105888334168,0.024900451063099252,0.002280204216236496,0.042310360496911614
-6.302140606141301,0.01688258392363658,0.00146895651001748,0.08169836303108792
-6.300891347385268,0.016119885811307688,0.003341904269055056,0.09642235327954225
-6.292278668809284,0.02057847955099569,0.0019504867141705367,0.08367739525246384
-6.286342206481007,0.018992192468255162,0.0037059443976288713,0.08745680509086014
-6.280595862326137,0.02190906990641911,0.0022456923748472033,0.0781523236062114
-6.276551775832785,0.019147334624857203,0.0021166486938529877,0.08236091033035503
-6.274666685373828,0.01685700045703257,0.0019301566410804545,0.08325603984100734
-6.267306460825303,0.01910418605285262,0.0019291849782417142,0.08430408350576608
-6.264449452098025,0.02034068471823574,0.0013253095095114554,0.07336171455964896
-6.260417020238365,0.01863760081955498,0.0019097862322933175,0.0832990033328749
-6.253445814757492,0.01719616179245635,0.0018930832018621397,0.08342800291061901
-6.248901956576491,0.023257603115631912,0.0017831706633610791,0.05046930706524162
-6.242910054018514,0.024629104305933014,0.002616092718849312,0.05982120539256191
-6.239009846919377,0.02076328789345362,0.0024724190109777374,0.07151275493814992
-6.2332547598129615,0.020161510515107967,0.0018274745137325883,0.06664696546115069
-6.220158549279769,0.01985970409306382,0.0022505941431677167,0.0726645006288782
-6.217162675495764,0.024584625485632124,0.002388888126928468,0.06669453963256161
